955,La Diputación redescubre un mural del pintor Francisco Hernández que llevaba 12 años oculto http://t.co/iBGbSHSf,1
956,"Si, si... Pero sabemos jugar?.. Es que soy muy patoso, de verdad. RT @macasanzlucero1: (cont) http://t.co/EQSaNvYH",1
957,Gracias a todos por el apoyo de la gala... Para mi el premio es veros tan ilusionados con el nuevo álbum #mio  no hay premio mas grande;-),1
958,Un año para la unidad y la concordia http://t.co/rbLqNJrW,1
959,“@Leticia_Iove: @David_Busta cumpli años el 21 pero aun estás a tiempo si me quieres felicitar jeje besazo”FELICIDADES!!!;-),1
960,“@albiitabr: @David_Busta si marcas un gol como piensas celebrarlo?”CON UN MORTAL PARA ATRÁS! por supuesto!!!???,1
961,Para no mezclarlo con las inocentadas adelantaré nuestro anuncio aquí en Twitter dentro de media hora.,1
962,"Unos aprovechan la crisis para justificar el recorte y la privatización de servicios públicos, y otras para la desregulación de la economía",0
963,"“@Feer_Na: @Marbe_fl @eldiscotve @David_Busta DESDE MEXICO TAMBIEN LO APOYAMOS MUCHO!! me encanta ""MIO""”GRACIAS!",1
964,Muchas felicidades a @pabloalboran !,1
965,Buenos días inocentes todos! Así amanece Madrid: http://t.co/8VAm4lYt,1
966,RT @virginialunab: Hoy no digo buenos días. No puedo. En Marchena nueva víctima de la violencia de género. El machismo mata,0
967,Feliz día de los INOCENTES !!!!! Algunos habéis picado !!! Mi pelo sigue igual! Jaaaaaaa!!!!!,1
968,Una de las personas con las que mas me gustó hablar ayer en el Congreso: El gran Gistau. Y me contó xq ya no anda por aquí...,1
969,¡Noticias descombacantes! está disponible! http://t.co/pdWFYyRa ? Historias del día por @atorrem,1
970,"Inauguramos el yacim arqueológ ""huerta Montero"", en Almendralejo... Legado dl calcolítico q llega hasta nuestrs días",1
971,Es verdad que suena un poco a coña hacer públicas las cuentas de la Casa Real el día de los inocentes.,0
972,Feliz día de los inocentes http://t.co/xOkqTzSZ,1
973,Seria buena idea. Se lo dirE a Iker RT @Chary_Esencia: subastareis las camisetas @AlejandroSanz ? (cont) http://t.co/uUBVcex7,1
974,28 de Diciembre y 18 grados en Malaga . Una delicia vivir aquí ;-)),1
975,"Recopilación de 55 libros gratis sobre comunicación, marketing y social media http://t.co/0Q6xYejM via @NuEmprendedores @SergioJValera",1
976,Con mi dentista carlos de la clinica font d'en fargas que me esta dejando la boca muy bien http://t.co/ZnjT29Eu,1
977,Ya camino a Madrid.. Que nervios.. Juego fataaaaaaaallll... Iker @#¥&gt;“%@,0
978,Ahí t e va cuatacho RT @DannielFK: Heeey @AlejandroSanz dame un RT te admiro saludos desde #TabascoMexico,1
979,"""...cuentas bancarias que había aperturado"" dice un portavoz policial en la radio #horror",0
980,Diooooos Santiago Segura va en mi equipo.. Creo que ahora si.. Puedo confirmar que serâ un desastre,0
981,"critica, no. Recomendación. “@teresaje57: @Buenafuente no sabía que hacías crítica de espectáculos. Me ha encantado el de Concha Velasco.”",1
982,"Congelar un salario mínimo de miseria no es austeridad, es ensañamiento con los débiles en favor de los fuertes:  Ley del embudo.",0
983,Arenas: Es cínico que la Junta aplauda 8 años a ZP y en 7 días critique a Rajoy http://t.co/zJPknJrb via @elmundoes,0
984,El Congreso manda una advertencia a los fotógrafos por e-mail: si sacan fotos indebidas se les retirará la acreditación un año máximo,0
985,Mañana  con los militantes de Plasencia a mediodía y por la tarde en La Albuera y Olivenza. Ayer en La Coronada fue una reunión entrañable.,1
986,"Por fin, confirmado, la merendilla d #merendolatuitera será un heladito, gentileza de mis helados favoritos de todos los tiempos Hagen Dazs!",1
987,En el @TelediarioInter 20:30 estaremos en directo en la manifestación provoida frente a Dator.,0
988,Espero que lo sea....hala madrid!!!!!  Tengo muchos amigos catalanes abrazos para todos,1
989,Grecia;  el Gobiefno nuevo no es capaz de mantener compromisos.  http://t.co/hP9RBW1s,0
990,"Estas Navidades @MarquesDVizhoja ha sido el protagonista d todas las comidas,cenas,villancicos y risas!besos y gracias por los buenos ratos!",1
991,Los cuatro ases de la marca personal online http://t.co/KSTl2j5E,1
992,RT @cosechadel66: Los 10 trailers más vistos del año. Un par de minutos para triunfar http://t.co/iC4yuLaJ,1
993,"Alucino en colores. La FAPE dice que publicar la foto del móvil de Rubal fue ""éticamente reprobable"". ¿A quién sirven esos periodistas?",0
994,"El gran @Guaje7Villa ya está aquí! Bienvenido al Twitter, un abrazo!!",1
995,Tomé la decisión de publicar esa foto y mil veces lo haría desde la ética de la libertad. Era lícita y era relevante. ¿No hice bien?,1
996,Vuelvo a aplaudir la foto de @cuellarr a rubalcaba en el congreso. Información,1
997,"Jajajja! RT @AlbertoPereiro Ahí teneis la cara de Iker. Un poema! ""Parece que me he peleado con Rocky Balbao"" dice.... http://t.co/FjEIwQ0O",0
998,dónde lo has mandado?“@pilarmontero6:  y ls mail xk no ls respndes? Cntrata a alguien aunke sea...@guillermovara o ibarra eran + accesibles”,0
999,"Es salud... Aunq hay poco tiempo “@Goyi_64: Y tu que estás estupendo para poder jugar, eso deberíamos hacer todos, ejercicio”",1
1000,prefiero Ribera del Guadiana ;-)“@Boalkay: Hacer proyectos con una copa de Oporto en la mano es otra historia... :)”,1
1001,#Chacón defiende que las primarias del @PSOE se abran a los simpatizantes http://t.co/zTeitofl,1
1002,"RT @90mn90d: ""El HAMBRE no es contagiosa y por eso nadie se preocupa de curarla"" José Esquinas en @3500M http://t.co/i7GM0Ybv  preocupad ...",0
1003,Aparentemente muchos recibieron D regalo #YO en estas fiestas!Q bien Q lo esten disfrutando!X usTds sigue en ls listas D popularidad GRACIAS,1
1004,El informe chapuza contra EM demuestra que los letrados de las Cortes ya no son lo que eran. Pero lo que clama al cielo es lo de la FAPE.,0
1005,"Buenos días. Cuando despertaron, los problemas seguían ahí. Y ellos, con resaca.",0
1006,#fb El ministro del Interior anuncia en @OndaCero_es que volverá a existir la Direccion Gneral de Policía y la Direccion Genral de G. Civil,1
1007,RT en  @OndaCero_es “@A3Noticias: Interior suprimirá el mando común de la Policía y la Guardia Civil http://t.co/h3hnXsF4”,0
1008,Ahí está. Imputan a Iñaki Urdangarin por sus negocios en el Instituto Nóos http://t.co/2F2Rg3TE vía @elmundoes,0
1009,El volcán de #ElHierro vuelve a emitir material fino y humeante http://t.co/WEKn98A5 vía Ins. Geográfico Nacional,0
1010,"Si si, ya se, es ""pensadlo"" y asi lo he puesto. Pero me ha saltado el corrector....y no me he dado cuenta. Perdón.",0
1011,Menéame (si quieres): La modestia del ministro Morenés http://t.co/wYKQUGOU,0
1012,"Enhorabuena, Carlos “@CarlosJG: Ya me lió @pedroj_ramirez Ya estoy abonado a Orbyt por 99 € un año.”",1
1013,"Hoy presenta su candidatura a SG del PSOE Alfredo Pérez Rubalcaba, hoy explico en @el_pais las razones de mi apoyo http://t.co/0m6VGW2i",1
1014,"Sobre Urdangarin, @PPopular el ""más absoluto respeto a todas las resoluciones judiciales”. @PSOE “profundo respeto por la decisión del juez”",1
1015,"ajá! “@JulenAriza: mal síntoma, especialmente para Newt Gingrich, que no ha podido conseguir 10.000 firmas en el mismo estado donde vive.”",0
1016,Hoy encuentro de primas ;-)) (@ O Mamma Mia) http://t.co/43PInhfN,1
1017,Para @LorenzodeAra !  ;) “@moisestve: Os mando un pequeño regalo para l@s que se emocionan con la música de El Padrino: http://t.co/DCdhaqZt,1
1018,"Unamuno ""Es más fácil militarizar a un civil q civilizar a un militar"" Qizá sobre Millán Astray al q dijo ""Venceréis pero no convenceréis""",0
1019,"Si, si Cosido es Palentino. Este teléfono escribe palabras solo! A veces (soy negada) hahahahahaha",0
1020,Rubalcaba se presenta como candidato y avisa: «Nunca he abandonado un reto» - ABC.es http://t.co/Qq8cQUur via @abc_es,1
1021,"#38Rubalcaba conseguir la unidad de tod@s l@s socialistas y cambio, resumen mi proyecto",1
1022,"RT @Suanzes: Por fin la versión prometida. @sevillajordi explica en su blog la famosa frase de ""las dos tardes"" http://t.co/fkzASh0C",1
1023,Rubalcaba ha dado en la clave del problema del PSOE: ser o no ser nacional. Otra cosa es que sea él o no el más apropiado,0
1024,Mis lentillas reclaman extracción. Au revoir!,0
1025,"Mañana en @20m los mejores gadgets del año: tabletas, smartphones, teles, cámaras... Si te lo pierdes, aquí http://t.co/UMvf1zXW",1
1026,"Muchas gracias a todos los que me habéis felicitado, estoy tan liado que no he podido contestar personalmente pero os lo agradezco muchísimo",1
1027,¡Lo mejor de mi timeline está disponible! http://t.co/OcA0NpKv ? Historias del día por @jmatencia @resetreboot @armakdeodelot,1
1028,@estherpalomera @_rubalcaba pues parece que estuvo entretenido... @ManuSanchezG,1
1029,@marodriguezb estoy de acuerdo!!! Muy de acuerdo. A ver si alguno y escucha!!,1
1030,La consejera gallega de Salud será desde mañana número 2 del Ministerio de Sanidad. Allí dejó sin tarjeta sanitaria a los parados... Aquí?,0
1031,Un gran acierto d @jorgefdezpp el nombramiento d @Ignacos como nuevo Director Gral. de la Policía: un puesto central en democracia,1
1032,@David_Busta @puntopelota @jpedrerol @matallanas coño!!! Se me ha ido la señal!?vaya invento el TDT!,0
1033,Qué listo es tu padre “@inmarbi: @pedroj_ramirez  mi padre se ha regalado la suscripcion a ORBYT #christmasfacts”,1
1034,"Si soy codueño del PSOE, no puedo aprobar las cuentas, en votos, del Consejero Delegado. Algo, o alguien, ha fallado y debe cambiar.",0
1035,"Feliz Viernes a todos! el último del 2011, Ole Ole Ole.....",1
1036,"Buen acto de presentación de @_Rubalcaba_ haciendo equipo, construyendo un discurso necesario para España, realista, solido y muy socialista",1
1037,"@germanyanke @PalomaBravo @Moterasecreta @AlejandraMarPor Gracias, German. Besos para ti y para las chicas. Feliz 2012!!!",1
1038,Muchas gracias “@viul_abloguear: El libro de @pedroj_ me ha enganchado desde la primera página. Muy recomendable como regalo de navidades.”,1
1039,#FF a @Mai_Madrid porque me saca de los líos en los que me meto.,1
1040,Mi último #FF del año es para mis followers. Gracias x estar ahí. Gracias x vuestros tweets. Gracias x vuestro cariño. ¡Feliz 2012 familia!,1
1041,"Me encanta ir a Bilbao y encontrarme con quien le dice a su hijo: ""Germán es... nieto de uno de los fundadores del Afhletic""",1
1042,La rebaja de las retribuciones y el retraso en los pagos pone en peligro el turno de oficio en la Comunidad Valenciana. http://t.co/VxTNIWz7,0
1043,"Comparecen tras Cjo Ministros: Vicepresidenta y Ministros de Economía, Hacienda y Empleo. Cuatro! A las 14:30. Llegan los recortes #CMin",0
1044,Como Chávez “@NodeIzquierdas: convencido de que los tuits haciendo la pelota a Orbyt los crea @pedroj_ con alguna aplicación secreta... JE!”,0
1045,"""Proteger a los más débiles"": Pensiones subirán 1%, prórroga 400 euros parados, ""y no se recorta el sueldo a"" los funcionarios",0
1046,"La desviación del déficit es ""muy sustancialmente superior"", dice la Vicepresidenta: 8%, el gob #ZP calculó 6% #CMin",0
1047,Estos es la ruina!!!!,0
1048,Ya os dije que iba a haber sorpresas. No podía contarlo. Gobierno anuncia medidas al hallar un déficit del 8% http://t.co/qsIImb27,0
1049,"¿Un esfuerzo ""a los que más tienen"" es un esfuerzo a todos los que pagamos el IRPF?",0
1050,Subidas de hasta siete puntos en el IRPF!!!!!,0
1051,"El gobierno ""previsible"" cumple con el clásico: la herencia es peor de lo temido y....""no nos queda más remedio que subir impuestos"".",0
1052,"#Impuestos #IBI sube para el 50% de las viviendas, las de mayor valor catastral de cada municipio #CMin",0
1053,¿No decía el PP que subir los impuestos genera paro? ¿No era el paro la prioridad?,0
1054,"Laspsus de Fátima Báñez: acaba de bajar el salario mínimo interprofesional. Ha dicho 640 euros, y son 641. Ahora rectifica",0
1055,"No es razonable que patronal,sindicatos y partidos se rebajen sus cuantiosísimas subvenciones tan sólo un 20%,la sociedad no va a tolerarlo!",0
1056,En el PP calculaban un deficit así desde antes del 20N. Escudarse en el imprevisto es mentir.,0
1057,"Me encanta Camile eres una gran escritora. Gracias por el cariño puro y otriginal. Si, si.. (cont) http://t.co/GeaHiwoD",1
1058,Retuiteada estás “@Estrella_CM: Ya soy chica #orbyt...!! Acabo de darme de alta aprovechando la oferta hasta mañana! No lo dejeis pasar!!,1
1059,"los numeros no salen el 0,75% de 16.000€ son 120. Hacienda dice que son 58   ¿como calculan?. Y la siguiente escala tampoco sale.",0
1060,El Gobierno dice que esto no puede aislarse de los recortes que se avecinan.  No nos gusta pero  esperaremos a ver el dibujo definitivo.,0
1061,"¿Por qué sólo se recortan un 20% a sindicatos, patronal y partidos? @TelediarioInter 20:30",0
1062,Todos entenderemos que nos toquen el bolsillo si es dentro de un plan del que salga un Estado más barato y eficaz. No para no cambiar nada.,0
1063,"Esperanza Aguirre marzo 2010 llama a ""rebelión"" por subida IVA: ""Cero patatero Zapatero"". ¿Dirá ahora: ""Rajoy hoy estoy que te doy""?",0
1064,Entran en funcionamiento las 18 farolas eólicas y fotovoltaicas del proyecto Smartcity http://t.co/Bsi5olQD,1
1065,RT “@sgueina: He apoyado la petición para q a “@sanchez_sonia Rajoy le condecore con la Gran Cruz Carlos III  y Collar Isabel La Católica”,1
1066,"Claro,claro..... sobretodo ahora que no tengo programa. ""admirador""RT @RG_16: @Buenafuente como admirador te digo que te has vendido",0
1067,Pero alguien pensaba q no nos iba a tocar pagar los desaguisados de éstos que hemos echado? La cosa no ha hecho más que empezar. #2012duro,0
1068,"Los funcionarios, además de tener congelado el sueldo, tendrán que trabajar dos horas y media más. O sea, en la práctica, recorte salarial.",0
1069,"Ojalá que 2012 sea el año de la erradicación de otra clase de terrorismo, el de la violencia machista #MensajeGriñan",1
1070,"Subidas de impuestos,recortes y ni palabra de eliminar Diputaciones,duplicidades,fundaciones y sociedades públicas,fusionar ayuntamientos..",0
1071,"XD! “@Cholati: O sea, a Pepiño le han concedido ""la Gran Cruz de la Real y Distinguida Orden Española de Carlos III"". Avemaríapurísima.”",1
1072,Y aquí otra muestra (de que sabían lo del 8%) hace un mes http://t.co/LY9t5DaD,0
1073,"@mariviromero Querida Mariví, te deseo lo mejor (que es lo que mereces). Un beso enorme :-)) #Feliz2012",1
1074,"Superada (sin dolor) mi primera tertulia de mi nueva temporada, en @elcontrapunto de @ABCpuntoradio Feliz 2012!",1
1075,Sorprendente. En Menáme han decidido que mi último artículo está duplicado y lo han cerrado. http://t.co/ciQl5rsX,0
1076,Yo te deseo lo mejor de lo mejor porque tb te lo mereces @ccifuentes ! Y gracias por estar tan cerca #Feliz2012,1
1077,#FF y #Feliz2012 para @pabloalboran porque este 2011 ha sido su año #Malaga,1
1078,Muchas gracias a todos los que habéis hecho por aquí un #FF .... en especial a los que siempre esperan más de los periodistas....,1
1079,La primera en la nómina (Rajoy sube impuestos y recorta gastos) y acusación del fiscal contra #Urdangarinhttp://t.co/X6dXKB7W#portadaEPC,0
1080,#Feliz2012 para @patriestevez porque esta siempre dando mucho cariño y eso no tiene precio,1
1081,España no se merecía más mentiras. El Gobierno nos ha dicho la verdad y ha tomado medidas valientes para sacarnos de esta situación.,1
1082,"Gracias, Jose María “@tintoclarete: @pedroj_ramirez yo me he suscrito. Creo en el periodismo de investigación. Y quiero que sigáis así”",1
1083,"Estoy con mi Geranium “@sadat_upyd2011: @pedroj_ramirez Es de tus ""gins"" favoritos?Hoy seria buena noche para uno... http://t.co/OGdizf5B”",1
1084,"Te espero, baby “@babymar71 Feliz Año Pedro J. !!! ""conocerte"" ha sido tan emocionante para mi, ya q me invitases a firmarme mi PN... Iré!”",1
1085,Rajoy rectifica en horas un ataque directo al Estatuto de Andalucía. (Se adivina el susto de Javier Arenas): http://t.co/dh1xkeaI,0
1086,Geranium con Fever “@JR_Segura: cual es tu gin favorito? Me refiero a ginebra y tipo de tonica? Mañana quiero sorprender en fin de año!”,1
1087,#Feliz2012 ;-)  @paquivicente @eduardvw @eliasbendodo @oblader @manolo_baron @juanma_moreno @ppandaluz @javierarenas_pp @antoniosanz,1
1088,Las hemerotecas/videotecas/fonotecas perseguirán sin piedad a todos los que defendieron la bajada de impuestos con gan profusión de razones.,0
1089,"Lo que han aprendido de vsotros los del Pp estos siete años eh? Y ahora a probar de la propia medicina,qué rica! @iescolar",0
1090,Buenos diiiiiiiaas!!! Amanece y yo en el taxi. http://t.co/dV2RqB0L,1
1091,Eso:“@Sindy_ro: @ccifuentes Que el gobierno condecore a Zp me parece humillante cuando deberían sentarlo en el banquillo por hundir España.”,0
1092,"En España se mueven unos 56.000 mill€ en billetes de 500. De la mayoría, en negro, no pagan impuestos.",0
1093,"Gracias a vosotros RT @solyocio: @mariviromero  ¡¡G R A C I A S!! Por compartir sueños, ilusiones y tantas sonrisas,  ¡¡ FELIZ AÑO 2012 !!",1
1094,"“@mikelayestaran: @anapastor_tve un alto mando irani niega el lanzamiento d misiles hoy segun @RT_com ¿entonces las imágenes, d archivo?”",0
1095,Buenos días. Espero que esta noche merezca la pena.,1
1096,Más de hemerotecas y videotecas. Con el tema de los impuestos se PP se mojó mucho. Y ahora se le vuelve en contra:http://t.co/UEbgaV6c”,0
1097,"La izquierda debe superar la resignación y la renuncia, pero también los dogmas, las sectas y las capillas irreconciliables.",0
1098,"El gobierno reconoce q regresamos a fiscalidad felipista, según me cuentan fuentes del ejecutivo. Q bien!",0
1099,Ahora resulta que la culpa de la dramatica situacion economica y de los recortes es de @MarianoRajoy... Flaca memoria! #HerenciaPSOE,0
1100,"“@TheIcedEyedGirl: te deseo un feliz 2012, y te mando un abrazo y besos!!.” Igualmente. Lo mejor para ti en este 2012 que llega. Un beso.",1
1101,"Con #rajoynazo1 menos consumo, producción y actividad y más paro. Riesgo de 5 millones paro registrado y 5,5 EPA en pocos meses",0
1102,Salud ya paz para vosotros en 2012 http://t.co/umBZcCuV,1
1103,¿A que el rey Juan Carlos no llama al presidente alemán para pedirle la cabeza de Merkel? #diferencialconAlemania http://t.co/Bs6gCTT4,0
1104,"O sea, q cambia quién está en el Gobierno y quién en la oposición, pero NO CAMBIA la manera d hacer política: confrontación y tú mas! Malo.",0
1105,“@RubiAntonio: tu insistencia ha tenido recompensa: 99 € q me he dejado en orbyt para q me tengas informado de la ruina q trae 2012.HappyNY”,0
1106,"Ves, Ana, que no se me olvida nada :)) “@AnaRiveroBernal: @pedroj_ramirez Nos esse quasi nanos, gigantium humeris insidentes.”",1
1107,Este país definitivamente me vuelve melancólico!,0
1108,Antes d q me líe con la cena y los niños:Os deseo a todos el mejor de los años.Gracias por seguirme aquí.Espero escribir y leeros mucho!,1
1109,@Fgarea un abrazooooo,1
1110,"Aquí estamos, terminada la San Silvestre 2011!!! Feliz Año Nuevo al todos!!!!! http://t.co/WnnS7gog",1
1111,El lunes te lo digo “@valdivielso: comprada suscripción. estaría bien saber cuantos nuevos Orbyt adictos habéis conseguido con la promo.”,1
1112,Con moneda y sin Unión Desventuras 11. @lbassetshttp://www.elpais.com/articulo/domingo/moneda/Union/elppor/20120101elpdmg_1/Tes vía @el_pais,0
1113,rt “@sgueina: Qué majos somos todos en fin de año!! Que siga así los 365 días restantes!Feliz  2?0?1?2?,1
1114,Y los ganadores son... http://t.co/bnkzmx0q,1
1115,@ElenaValenciano @mariviromero @blogsdepolitica @albert_rivera @cepeda @tonicanto1 @joseantoniojun @luissalvador Que tengáis #Feliz2012 :-),1
1116,Las manos del abuelo convierten un viejo complemento de cocina en un adorno navideño para esta Nochevieja. Feliz 2012 http://t.co/vtevBa2z,1
1117,Acabamos de elegir la foto de portada de EM de mañana. La ocupa una persona con la que en 2011 he tenido una relación especial. ¿Quién?,1
1118,Esta noche el gazpacho Alvalle simplemente no procede...,0
1119,"FELIZ AÑO DEL CAMBIO ANDALUZ!ESPERO QUE VENGA CARGADO DE LO MEJOR. MUCHA SALUD, TRABAJO Y AMISTAD EN ESTE NUEVO AÑO.",1
1120,Igual para ti Oscar ;-)) RT @OscarDS: ¡Feliz nochevieja y mejor 2012 a tod@s!,1
1121,Fin de año en Sunderland en el hotel con el @MCFC. El brindis queda para otro día pero los buenos deseos para todos van ahora. ¡Feliz 2012!!,1
1122,"""@albagarcii: hijo de puta, mal cancer te entre"" Gracias! Pues a ti un sagitario, ideal para emergencias de primera necesidad.",0
1123,Un 2012 a la altura de quienes soñaron que algo era posible y quienes a pesar de todo siguen pensando que no hay nada imposible....feliz año,1
1124,FELIZ AÑO A TODOS!!!!! Os deseo lo mejor!???????,1
1125,El árbol de Agatha es maravilloso “@BeatrizDguez: @Esubiran Me encanta!! (foto 31-12-2011) http://t.co/rViQlAVR”,1
1126,"Gracias a twitter he conocido a gente maravillosa que de otra forma habría sido imposible. Sí, va por ti. #twitterfriends",1
1127,Encantada de empezar el año con muchos más amigos. Gracias!! :),1
1128,Igual para ti. Mas besos RT @Lulusalada: @mariviromero que todo sea bello y sereno en este año .besos,1
1129,Que paséis buena noche y disfrutéis de los vuestros. Simplemente Quiero...jejejeje..Gracias a ti por ser como eres...,1
1130,"Dejadme decirlo 1vez:me sorprende tanto ""sabio económico"" q plagia mis análisis y propuestas unos meses después d criticarlos o ignorarlos.",0
1131,Y feliz día a todos los Manolos de mi TL   ;-)),1
1132,La demanda de energía eléctrica cierra el año 2011 con caída. Indicador claro d recesión. Lo siento.,0
1133,este si que tiene una buena polca “@lacelda24601: @Fgarea @sgueina Y el Strauss Kahn”,1
1134,"A recuperarse!!! Feliz año a todos! Y los que siguen de fiesta, a darlo todo!!! Un fuerte abrazo!!!",1
1135,Enlace que funciona. El Top Ten de los Tuits al Director  “@EduardoRSanz: ya lo he compartido (por si no has visto). http://t.co/l2ds3vVd”,1
1136,"Me gusta la música y soy miope, pero esa falta de mujeres me llama la atención. En las sinfónicas españolas hay más presencia de mujeres.",0
1137,Ayer despedí el año con mi familia y con toda esta gente maravillosa!! Una manera original y divertida!!FELIZ AÑO 2012! http://t.co/qXknE5RH,1
1138,"@AlexdelaIglesia recuerda a Sinatra; lo siento por las personas que no beben al levantarse por la mañana, no van a mejorar según pasa el día",0
1139,Yo diría que si “@Pituu4: @Buenafuente sera este el año en el que vuelva BUENAFUENTE a nuestras casas??”,1
1140,"Que preciosidad de libro. Altamente recomendable. A la altura del anterior:""Las correcciones"". Una gozada! http://t.co/aB3Tmrwp",1
1141,Descaro total: #Urdangarín negoció contratos con dirigentes del Gobierno balear en el Palacio de Marivent http://t.co/5TBl4xqQ,0
1142,"Haz lo que digo y no lo que hago, yo puedo hacerlo y tu no, mi titulo vale más q el tuyo, no compares, ninis... Doble moral: Os suena?",0
1143,“@fonsi_nieto: que hay bueno hoy en la tv?” Yo.,1
1144,"RT @lavozlibre_feed: Sanz critica el ""cinismo"" del PSOE-A y lo califica como el ""rey de los recortes"" http://t.co/zT0evQSQ",0
1145,Uno de mis clásicos: ponerme enfermo en cuanto tengo más de dos días de vacaciones. Feliz gripe nueva.,0
1146,Muy recomendable la crónica política de @carlosecue  sobre las decisiones del pasado viernes. http://t.co/VncIVCY1,1
1147,Ohhhhhhhhhh v “@subirats9: Impresionante: Soraya y Lisa http://t.co/OeRWb9F5”,1
1148,"Enhorabuena!!! RT @90mn90d: CIERRE 2011: 51.939€ http://t.co/JswpiVyh Y GRACIAS por acompañarnos, y más aún por AYUDAR al #CuernodeAfrica",1
1149,@Juandecolmenero @carlosecue 5 líneas antes escribe Carlos que se hacen los sorprendidos pero que hace meses que hablaban del 8%.,0
1150,Buenos días a todos! Así amanece Madrid: http://t.co/siRws386,1
1151,La página http://t.co/t235kQQx está pensada sobretodo para las aportaciones de militantes y simpatizantes ante el Congreso del PSOE.,1
1152,diariosur.es: Solo dos de cada diez arquitectos viven exclusivamente de la profesión http://t.co/b8pRjTqR,0
1153,"“@cultrun: Twitter es como cortar leña. Expones un argumento q es un tronco. Los demás dan hachazos. Mueves el leño, acabas con una flecha.”",0
1154,"«Venir al Ministerio del Interior no es tener un cargo, sino asumir una carga» - ABC.es http://t.co/lrdL3PMC via @abc_es",0
1155,"El ministro de Hacienda, Cristobal Montoro, anuncia que el Gobierno tomara mas medidas urgentes contra el deficit esta semana. Vía rtve.es",0
1156,Parece de gran calidad (esta hecho en China) http://t.co/BRbfo2fA,1
1157,"Se congelan el sueldo de los funcionarios, pero algunos se siguen yendo de vacaciones gratis total. Top secret. @TelediarioInter 20:30",0
1158,Salgado mintió: se comprometió a que cerraríamos el 2011 con 6%; Rajoy mintió: se comprometió a no subir impuestos. @TelediarioInter 20:30,0
1159,Se espera un nuevo comunicadod e ETA para después de las marchas de presos. ¿Escuchará el gobierno Rajoy? Nos responde Alberto lardiés.,0
1160,"Merkel, Sarkozy y Cameron coinciden: 2012 será un año duro. @TelediarioInter 20:30",0
1161,"La trastienda del PP valenciano: ""Las miradas de los populares valencianos se clavan en Fabra: ¿para que nos sirve?"" http://t.co/m0ujeyHi",0
1162,"Tres ministros de Rajoy dan tres cifras o estimaciones del objetivo de déficit sobre el 8% en un día: Guindos, Montoro y Fernández.",0
1163,El programa oculto del comisariado de los mercados era y es la carta- diktat del BCE:  Ajuste+Recortes+Reforma laboral+Privatizaciones.,0
1164,"Sigo mañana, ok?Hay mucho de qué hablar...ahora voy a ver una peli y a dormir q estoy rota. Buenas noches...",0
1165,"Nunca discutas con un idiota, la gente podría no notar la diferencia. Kant (Via @ifilosofia )",0
1166,Para los mercados se trata de cambiar de caballo ( Presidente) aunque sea a mitad del río. Para nosotros se trata de cambiar de dirección.,0
1167,El gobierno más Noble de la historia reciente: http://t.co/23KQOpkM (via @jmvivar ),1
1168,"Portada de 'Público', martes. El patrimonio bursátil de las 12 grandes fortunas ha crecido un 6% en 2011. http://t.co/jUtWKlyr",1
1169,Creo @Juandecolmenero  que lo de @deguindosluis  es un fake. Así que nos hemos colado.,0
1170,@julia_otero Para que luego digan que esto  es un medio de comunicación. Esto es un herramienta y peligrosa....,0
1171,“@ahikade: @David_Busta su abuelo si la queria...jajaja lo que pasa esk era un poco solitario...”JAJAJAJAJA,1
1172,"El lío con las cifras de déficit (Guindos, Montero y hasta J. Fernández) perjudica al gobierno. Debe hablar uno y la cifra debe ser sólo una",0
1173,“Un ajuste como el aprobado por el Gobierno va a hacer que la economía se pare más” Rubalcaba en @La_SER,0
1174,RT @_rubalcaba_: “En el @PSOE tenemos que tener una Agrupación o Federación 2.0 para que los que quieren participar a través de la red...,1
1175,Las reformas de las leyes penales no las anticipa el ministro de Justicia sino el de Interior que también corrige el déficit al de Hacienda,0
1176,"Y hoy, primera concentración del año de las víctimas del metro de Valencia http://t.co/gVcXgkHY",0
1177,Los problemas del PSOE http://t.co/cZ8Lg0WC,0
1178,"#interesante RT @ebe: Las 10 iniciativas en ""Gobierno 2.0""  http://t.co/ifrkjkqS #opengov #eadmin (Vía @carlosguadian)",1
1179,Que tengáis un gran día!!! Animo!!!,1
1180,"“@dpozos: @David_Busta igual te digo crack,abrazo y Feliz Año!!!”AMIGO MIO! a ver cuando nos vemos!",1
1181,“@danimartinezweb: @David_Busta madre mía!! Cogida por los pelos!! Jajaja”JAJSJAJA!  Ni con cuña!!!,1
1182,Los gráficos no pueden hacer su trabajo en Justicia. Se oyen voces en alto que dicen “no se puede trabajar así”,0
1183,"Esa mezcla, verdad?. ;) RT @sofihamelius: Alejandro sanz me enseno qe la musica y la carretera es una maravilla.. @AlejandroSanz te amoo!!!",1
1184,Visteis el especial?. Yo no me atrevì.. Jeje RT @CHICASLEYENDA: Valió la pena acostarse tarde por verte en la tele. @AlejandroSanz ETERNO,1
1185,De veras?. Mira que yo soy muy timido para esas cosas. RT @Gisela_Sanz: @AlejandroSanz que lindo (cont) http://t.co/mL6i3P54,1
1186,"Bdia. Hoy estrena Mario picazo en TVE.  Climas extremos.  La vida casi imposible http://t.co/qAydVJGWSuerte, amigo!!",1
1187,Gracias a todos por lo ánimos.,1
1188,"Posada acuerda con los fotógrafos ""precisar y cambiar si cabe"" la norma que limita las fotos en el #Congreso http://t.co/xS23kIpS",1
